model	objective	gene	status	value
iJR904.xml.gz	obj	G_b2422	optimal	0.0
iJR904.xml.gz	obj	G_b2423	optimal	0.0
iJR904.xml.gz	obj	G_b2424	optimal	0.0
iJR904.xml.gz	obj	G_b2425	optimal	0.921948
iJR904.xml.gz	obj	G_b2429	optimal	0.921948
iJR904.xml.gz	obj	G_b2436	optimal	0.921948
iJR904.xml.gz	obj	G_b2440	optimal	0.921948
iJR904.xml.gz	obj	G_b2441	optimal	0.921948
iJR904.xml.gz	obj	G_b2458	optimal	0.921948
iJR904.xml.gz	obj	G_b2463	optimal	0.921948
iJR904.xml.gz	obj	G_b2464	optimal	0.921948
iJR904.xml.gz	obj	G_b2465	optimal	0.921948
iJR904.xml.gz	obj	G_b2472	optimal	0.0
iJR904.xml.gz	obj	G_b2476	optimal	0.0
iJR904.xml.gz	obj	G_b2478	optimal	0.0
iJR904.xml.gz	obj	G_b2492	optimal	0.921948
iJR904.xml.gz	obj	G_b2497	optimal	0.921948
iJR904.xml.gz	obj	G_b2498	optimal	0.921948
iJR904.xml.gz	obj	G_b2499	optimal	0.0
iJR904.xml.gz	obj	G_b2500	optimal	0.919577
iJR904.xml.gz	obj	G_b2507	optimal	0.0
iJR904.xml.gz	obj	G_b2508	optimal	0.0
iJR904.xml.gz	obj	G_b2515	optimal	0.921948
iJR904.xml.gz	obj	G_b2518	optimal	0.0
iJR904.xml.gz	obj	G_b2530	optimal	0.921948
iJR904.xml.gz	obj	G_b2533	optimal	0.921948
iJR904.xml.gz	obj	G_b2536	optimal	0.921948
iJR904.xml.gz	obj	G_b2538	optimal	0.921948
iJR904.xml.gz	obj	G_b2539	optimal	0.921948
iJR904.xml.gz	obj	G_b2540	optimal	0.921948
iJR904.xml.gz	obj	G_b2541	optimal	0.921948
iJR904.xml.gz	obj	G_b2542	optimal	0.921948
iJR904.xml.gz	obj	G_b2551	optimal	0.889483
iJR904.xml.gz	obj	G_b2557	optimal	0.0
iJR904.xml.gz	obj	G_b2563	optimal	0.921948
iJR904.xml.gz	obj	G_b2564	optimal	0.921948
iJR904.xml.gz	obj	G_b2574	optimal	0.0
iJR904.xml.gz	obj	G_b2585	optimal	0.0
iJR904.xml.gz	obj	G_b2587	optimal	0.921948
iJR904.xml.gz	obj	G_b2599	optimal	0.0
iJR904.xml.gz	obj	G_b2600	optimal	0.0
iJR904.xml.gz	obj	G_b2601	optimal	0.921948
iJR904.xml.gz	obj	G_b2615	optimal	0.0
iJR904.xml.gz	obj	G_b2661	optimal	0.921948
iJR904.xml.gz	obj	G_b2662	optimal	0.921948
iJR904.xml.gz	obj	G_b2663	optimal	0.921948
iJR904.xml.gz	obj	G_b2675	optimal	0.921948
iJR904.xml.gz	obj	G_b2676	optimal	0.921948
iJR904.xml.gz	obj	G_b2677	optimal	0.921948
iJR904.xml.gz	obj	G_b2678	optimal	0.921948
iJR904.xml.gz	obj	G_b2679	optimal	0.921948
iJR904.xml.gz	obj	G_b2687	optimal	0.921948
iJR904.xml.gz	obj	G_b2688	optimal	0.921948
iJR904.xml.gz	obj	G_b2690	optimal	0.921948
iJR904.xml.gz	obj	G_b2702	optimal	0.921948
iJR904.xml.gz	obj	G_b2703	optimal	0.921948
iJR904.xml.gz	obj	G_b2704	optimal	0.921948
iJR904.xml.gz	obj	G_b2705	optimal	0.921948
iJR904.xml.gz	obj	G_b2719	optimal	0.921948
iJR904.xml.gz	obj	G_b2720	optimal	0.921948
iJR904.xml.gz	obj	G_b2721	optimal	0.921948
iJR904.xml.gz	obj	G_b2722	optimal	0.921948
iJR904.xml.gz	obj	G_b2723	optimal	0.921948
iJR904.xml.gz	obj	G_b2724	optimal	0.921948
iJR904.xml.gz	obj	G_b2738	optimal	0.921948
iJR904.xml.gz	obj	G_b2746	optimal	0.921948
iJR904.xml.gz	obj	G_b2747	optimal	0.921948
iJR904.xml.gz	obj	G_b2750	optimal	0.0
iJR904.xml.gz	obj	G_b2751	optimal	0.0
iJR904.xml.gz	obj	G_b2752	optimal	0.0
iJR904.xml.gz	obj	G_b2762	optimal	0.0
iJR904.xml.gz	obj	G_b2763	optimal	0.0
iJR904.xml.gz	obj	G_b2764	optimal	0.0
iJR904.xml.gz	obj	G_b2779	optimal	0.745293
iJR904.xml.gz	obj	G_b2780	optimal	0.0
iJR904.xml.gz	obj	G_b2781	optimal	0.921948
iJR904.xml.gz	obj	G_b2787	optimal	0.921948
iJR904.xml.gz	obj	G_b2788	optimal	0.921948
iJR904.xml.gz	obj	G_b2789	optimal	0.921948
iJR904.xml.gz	obj	G_b2796	optimal	0.921948
iJR904.xml.gz	obj	G_b2797	optimal	0.921948
iJR904.xml.gz	obj	G_b2799	optimal	0.921948
iJR904.xml.gz	obj	G_b2800	optimal	0.921948
iJR904.xml.gz	obj	G_b2801	optimal	0.921948
iJR904.xml.gz	obj	G_b2802	optimal	0.921948
iJR904.xml.gz	obj	G_b2803	optimal	0.921948
iJR904.xml.gz	obj	G_b2818	optimal	0.0
iJR904.xml.gz	obj	G_b2827	optimal	0.0
iJR904.xml.gz	obj	G_b2836	optimal	0.921948
iJR904.xml.gz	obj	G_b2838	optimal	0.0
iJR904.xml.gz	obj	G_b2841	optimal	0.921948
iJR904.xml.gz	obj	G_b2874	optimal	0.921948
iJR904.xml.gz	obj	G_b2883	optimal	0.921948
iJR904.xml.gz	obj	G_b2889	optimal	0.921948
iJR904.xml.gz	obj	G_b2901	optimal	0.921948
iJR904.xml.gz	obj	G_b2903	optimal	0.921948
iJR904.xml.gz	obj	G_b2904	optimal	0.921948
iJR904.xml.gz	obj	G_b2905	optimal	0.921948
iJR904.xml.gz	obj	G_b2907	optimal	0.921948
iJR904.xml.gz	obj	G_b2913	optimal	0.0
iJR904.xml.gz	obj	G_b2914	optimal	0.921948
iJR904.xml.gz	obj	G_b2917	optimal	0.921948
iJR904.xml.gz	obj	G_b2919	optimal	0.921948
iJR904.xml.gz	obj	G_b2920	optimal	0.921948
iJR904.xml.gz	obj	G_b2925	optimal	0.921948
iJR904.xml.gz	obj	G_b2926	optimal	0.625013
iJR904.xml.gz	obj	G_b2927	optimal	0.921948
iJR904.xml.gz	obj	G_b2935	optimal	0.921948
iJR904.xml.gz	obj	G_b2937	optimal	0.921948
iJR904.xml.gz	obj	G_b2938	optimal	0.921948
iJR904.xml.gz	obj	G_b2942	optimal	0.0
iJR904.xml.gz	obj	G_b2943	optimal	0.921948
iJR904.xml.gz	obj	G_b2947	optimal	0.921948
iJR904.xml.gz	obj	G_b2957	optimal	0.921948
iJR904.xml.gz	obj	G_b2964	optimal	0.921948
iJR904.xml.gz	obj	G_b2965	optimal	0.921948
iJR904.xml.gz	obj	G_b2975	optimal	0.921948
iJR904.xml.gz	obj	G_b2976	optimal	0.921948
iJR904.xml.gz	obj	G_b2978	optimal	0.920963
iJR904.xml.gz	obj	G_b2979	optimal	0.920963
iJR904.xml.gz	obj	G_b2987	optimal	0.921948
iJR904.xml.gz	obj	G_b2988	optimal	0.921948
iJR904.xml.gz	obj	G_b2994	optimal	0.921948
iJR904.xml.gz	obj	G_b2997	optimal	0.921948
iJR904.xml.gz	obj	G_b3008	optimal	0.921948
iJR904.xml.gz	obj	G_b3012	optimal	0.921948
iJR904.xml.gz	obj	G_b3018	optimal	0.0
iJR904.xml.gz	obj	G_b3041	optimal	0.0
iJR904.xml.gz	obj	G_b3052	optimal	0.0
iJR904.xml.gz	obj	G_b3058	optimal	0.0
iJR904.xml.gz	obj	G_b3061	optimal	0.921948
iJR904.xml.gz	obj	G_b3062	optimal	0.921948
iJR904.xml.gz	obj	G_b3063	optimal	0.921948
iJR904.xml.gz	obj	G_b3073	optimal	0.921948
iJR904.xml.gz	obj	G_b3089	optimal	0.921948
iJR904.xml.gz	obj	G_b3091	optimal	0.921948
iJR904.xml.gz	obj	G_b3092	optimal	0.921948
iJR904.xml.gz	obj	G_b3093	optimal	0.921948
iJR904.xml.gz	obj	G_b3111	optimal	0.921948
iJR904.xml.gz	obj	G_b3112	optimal	0.921948
iJR904.xml.gz	obj	G_b3114	optimal	0.921948
iJR904.xml.gz	obj	G_b3115	optimal	0.921948
iJR904.xml.gz	obj	G_b3116	optimal	0.921948
iJR904.xml.gz	obj	G_b3117	optimal	0.921948
iJR904.xml.gz	obj	G_b3124	optimal	0.921948
iJR904.xml.gz	obj	G_b3125	optimal	0.921948
iJR904.xml.gz	obj	G_b3126	optimal	0.921948
iJR904.xml.gz	obj	G_b3127	optimal	0.921948
iJR904.xml.gz	obj	G_b3128	optimal	0.921948
iJR904.xml.gz	obj	G_b3132	optimal	0.921948
iJR904.xml.gz	obj	G_b3137	optimal	0.921948
iJR904.xml.gz	obj	G_b3161	optimal	0.921948
iJR904.xml.gz	obj	G_b3172	optimal	0.0
iJR904.xml.gz	obj	G_b3176	optimal	0.0
iJR904.xml.gz	obj	G_b3177	optimal	0.0
iJR904.xml.gz	obj	G_b3187	optimal	0.921948
iJR904.xml.gz	obj	G_b3189	optimal	0.0
iJR904.xml.gz	obj	G_b3212	optimal	0.921948
iJR904.xml.gz	obj	G_b3213	optimal	0.921948
iJR904.xml.gz	obj	G_b3222	optimal	0.921948
iJR904.xml.gz	obj	G_b3223	optimal	0.921948
iJR904.xml.gz	obj	G_b3224	optimal	0.921948
iJR904.xml.gz	obj	G_b3225	optimal	0.921948
iJR904.xml.gz	obj	G_b3236	optimal	0.881461
iJR904.xml.gz	obj	G_b3255	optimal	0.0
iJR904.xml.gz	obj	G_b3256	optimal	0.0
iJR904.xml.gz	obj	G_b3258	optimal	0.921948
iJR904.xml.gz	obj	G_b3281	optimal	0.921948
iJR904.xml.gz	obj	G_b3359	optimal	0.0
iJR904.xml.gz	obj	G_b3360	optimal	0.0
iJR904.xml.gz	obj	G_b3365	optimal	0.921948
iJR904.xml.gz	obj	G_b3366	optimal	0.921948
iJR904.xml.gz	obj	G_b3367	optimal	0.921948
iJR904.xml.gz	obj	G_b3368	optimal	0.921948
iJR904.xml.gz	obj	G_b3380	optimal	0.921948
iJR904.xml.gz	obj	G_b3385	optimal	0.921948
iJR904.xml.gz	obj	G_b3386	optimal	0.921948
iJR904.xml.gz	obj	G_b3389	optimal	0.0
iJR904.xml.gz	obj	G_b3390	optimal	0.921948
iJR904.xml.gz	obj	G_b3403	optimal	0.921948
iJR904.xml.gz	obj	G_b3409	optimal	0.921948
iJR904.xml.gz	obj	G_b3415	optimal	0.921948
iJR904.xml.gz	obj	G_b3416	optimal	0.921948
iJR904.xml.gz	obj	G_b3417	optimal	0.921948
iJR904.xml.gz	obj	G_b3425	optimal	0.921948
iJR904.xml.gz	obj	G_b3426	optimal	0.921948
iJR904.xml.gz	obj	G_b3428	optimal	0.921948
iJR904.xml.gz	obj	G_b3429	optimal	0.0
iJR904.xml.gz	obj	G_b3430	optimal	0.0
iJR904.xml.gz	obj	G_b3433	optimal	0.0
iJR904.xml.gz	obj	G_b3437	optimal	0.921948
iJR904.xml.gz	obj	G_b3450	optimal	0.921948
iJR904.xml.gz	obj	G_b3451	optimal	0.921948
iJR904.xml.gz	obj	G_b3452	optimal	0.921948
iJR904.xml.gz	obj	G_b3453	optimal	0.921948
iJR904.xml.gz	obj	G_b3454	optimal	0.921948
iJR904.xml.gz	obj	G_b3455	optimal	0.921948
iJR904.xml.gz	obj	G_b3456	optimal	0.921948
iJR904.xml.gz	obj	G_b3457	optimal	0.921948
iJR904.xml.gz	obj	G_b3458	optimal	0.921948
iJR904.xml.gz	obj	G_b3460	optimal	0.921948
iJR904.xml.gz	obj	G_b3493	optimal	0.921948
iJR904.xml.gz	obj	G_b3500	optimal	0.921948
iJR904.xml.gz	obj	G_b3517	optimal	0.921948
iJR904.xml.gz	obj	G_b3519	optimal	0.921948
iJR904.xml.gz	obj	G_b3526	optimal	0.921948
iJR904.xml.gz	obj	G_b3528	optimal	0.921948
iJR904.xml.gz	obj	G_b3551	optimal	0.921948
iJR904.xml.gz	obj	G_b3553	optimal	0.921948
iJR904.xml.gz	obj	G_b3564	optimal	0.921948
iJR904.xml.gz	obj	G_b3565	optimal	0.921948
iJR904.xml.gz	obj	G_b3566	optimal	0.921948
iJR904.xml.gz	obj	G_b3567	optimal	0.921948
iJR904.xml.gz	obj	G_b3568	optimal	0.921948
iJR904.xml.gz	obj	G_b3572	optimal	0.921948
iJR904.xml.gz	obj	G_b3575	optimal	0.921948
iJR904.xml.gz	obj	G_b3579	optimal	0.921948
iJR904.xml.gz	obj	G_b3581	optimal	0.921948
iJR904.xml.gz	obj	G_b3583	optimal	0.921948
iJR904.xml.gz	obj	G_b3588	optimal	0.921948
iJR904.xml.gz	obj	G_b3599	optimal	0.921948
iJR904.xml.gz	obj	G_b3600	optimal	0.921948
iJR904.xml.gz	obj	G_b3603	optimal	0.921948
iJR904.xml.gz	obj	G_b3605	optimal	0.921948
iJR904.xml.gz	obj	G_b3607	optimal	0.0
iJR904.xml.gz	obj	G_b3608	optimal	0.0
iJR904.xml.gz	obj	G_b3612	optimal	0.921948
iJR904.xml.gz	obj	G_b3616	optimal	0.921948
iJR904.xml.gz	obj	G_b3617	optimal	0.921948
iJR904.xml.gz	obj	G_b3619	optimal	0.0
iJR904.xml.gz	obj	G_b3620	optimal	0.0
iJR904.xml.gz	obj	G_b3621	optimal	0.0
iJR904.xml.gz	obj	G_b3622	optimal	0.0
iJR904.xml.gz	obj	G_b3626	optimal	0.0
iJR904.xml.gz	obj	G_b3627	optimal	0.0
iJR904.xml.gz	obj	G_b3631	optimal	0.0
iJR904.xml.gz	obj	G_b3633	optimal	0.0
iJR904.xml.gz	obj	G_b3634	optimal	0.0
iJR904.xml.gz	obj	G_b3640	optimal	0.921948
iJR904.xml.gz	obj	G_b3642	optimal	0.0
iJR904.xml.gz	obj	G_b3648	optimal	0.0
iJR904.xml.gz	obj	G_b3653	optimal	0.921948
iJR904.xml.gz	obj	G_b3654	optimal	0.921948
iJR904.xml.gz	obj	G_b3665	optimal	0.921948
iJR904.xml.gz	obj	G_b3666	optimal	0.921948
iJR904.xml.gz	obj	G_b3670	optimal	0.921948
iJR904.xml.gz	obj	G_b3671	optimal	0.921948
iJR904.xml.gz	obj	G_b3691	optimal	0.921948
iJR904.xml.gz	obj	G_b3692	optimal	0.921948
iJR904.xml.gz	obj	G_b3693	optimal	0.921948
iJR904.xml.gz	obj	G_b3708	optimal	0.921666
iJR904.xml.gz	obj	G_b3709	optimal	0.921948
iJR904.xml.gz	obj	G_b3725	optimal	0.921948
iJR904.xml.gz	obj	G_b3726	optimal	0.921948
iJR904.xml.gz	obj	G_b3727	optimal	0.921948
iJR904.xml.gz	obj	G_b3728	optimal	0.921948
iJR904.xml.gz	obj	G_b3729	optimal	0.0
iJR904.xml.gz	obj	G_b3730	optimal	0.0
iJR904.xml.gz	obj	G_b3731	optimal	0.362359
iJR904.xml.gz	obj	G_b3732	optimal	0.362359
iJR904.xml.gz	obj	G_b3733	optimal	0.362359
iJR904.xml.gz	obj	G_b3734	optimal	0.362359
iJR904.xml.gz	obj	G_b3735	optimal	0.362359
iJR904.xml.gz	obj	G_b3736	optimal	0.362359
iJR904.xml.gz	obj	G_b3737	optimal	0.362359
iJR904.xml.gz	obj	G_b3738	optimal	0.362359
iJR904.xml.gz	obj	G_b3739	optimal	0.362359
iJR904.xml.gz	obj	G_b3744	optimal	0.920973
iJR904.xml.gz	obj	G_b3748	optimal	0.921948
iJR904.xml.gz	obj	G_b3749	optimal	0.921948
iJR904.xml.gz	obj	G_b3750	optimal	0.921948
iJR904.xml.gz	obj	G_b3751	optimal	0.921948
iJR904.xml.gz	obj	G_b3752	optimal	0.921948
iJR904.xml.gz	obj	G_b3767	optimal	0.921948
iJR904.xml.gz	obj	G_b3768	optimal	0.921948
iJR904.xml.gz	obj	G_b3769	optimal	0.921948
iJR904.xml.gz	obj	G_b3770	optimal	0.0
iJR904.xml.gz	obj	G_b3771	optimal	0.0
iJR904.xml.gz	obj	G_b3772	optimal	0.921948
iJR904.xml.gz	obj	G_b3774	optimal	0.0
iJR904.xml.gz	obj	G_b3784	optimal	0.921948
iJR904.xml.gz	obj	G_b3786	optimal	0.921948
iJR904.xml.gz	obj	G_b3787	optimal	0.921948
iJR904.xml.gz	obj	G_b3788	optimal	0.921948
iJR904.xml.gz	obj	G_b3789	optimal	0.921948
iJR904.xml.gz	obj	G_b3790	optimal	0.921948
iJR904.xml.gz	obj	G_b3791	optimal	0.921948
iJR904.xml.gz	obj	G_b3793	optimal	0.921948
iJR904.xml.gz	obj	G_b3794	optimal	0.921948
iJR904.xml.gz	obj	G_b3803	optimal	0.921948
iJR904.xml.gz	obj	G_b3804	optimal	0.921948
iJR904.xml.gz	obj	G_b3805	optimal	0.921948
iJR904.xml.gz	obj	G_b3806	optimal	0.921948
iJR904.xml.gz	obj	G_b3809	optimal	0.0
iJR904.xml.gz	obj	G_b3821	optimal	0.921948
iJR904.xml.gz	obj	G_b3825	optimal	0.921948
iJR904.xml.gz	obj	G_b3829	optimal	0.921948
iJR904.xml.gz	obj	G_b3831	optimal	0.921948
iJR904.xml.gz	obj	G_b3833	optimal	0.921948
iJR904.xml.gz	obj	G_b3835	optimal	0.921948
iJR904.xml.gz	obj	G_b3843	optimal	0.921948
iJR904.xml.gz	obj	G_b3845	optimal	0.921948
iJR904.xml.gz	obj	G_b3846	optimal	0.921948
iJR904.xml.gz	obj	G_b3849	optimal	0.921948
iJR904.xml.gz	obj	G_b3850	optimal	0.921948
iJR904.xml.gz	obj	G_b3870	optimal	0.921948
iJR904.xml.gz	obj	G_b3892	optimal	0.921948
iJR904.xml.gz	obj	G_b3893	optimal	0.921948
iJR904.xml.gz	obj	G_b3894	optimal	0.921948
iJR904.xml.gz	obj	G_b3902	optimal	0.921948
iJR904.xml.gz	obj	G_b3903	optimal	0.921948
iJR904.xml.gz	obj	G_b3904	optimal	0.921948
iJR904.xml.gz	obj	G_b3907	optimal	0.921948
iJR904.xml.gz	obj	G_b3908	optimal	0.921948
iJR904.xml.gz	obj	G_b3909	optimal	0.921948
iJR904.xml.gz	obj	G_b3916	optimal	0.921948
iJR904.xml.gz	obj	G_b3917	optimal	0.921948
iJR904.xml.gz	obj	G_b3918	optimal	0.921948
iJR904.xml.gz	obj	G_b3919	optimal	0.844586
iJR904.xml.gz	obj	G_b3926	optimal	0.921942
iJR904.xml.gz	obj	G_b3927	optimal	0.921948
iJR904.xml.gz	obj	G_b3929	optimal	0.921948
iJR904.xml.gz	obj	G_b3930	optimal	0.921948
iJR904.xml.gz	obj	G_b3939	optimal	0.0
iJR904.xml.gz	obj	G_b3940	optimal	0.921948
iJR904.xml.gz	obj	G_b3941	optimal	0.0
iJR904.xml.gz	obj	G_b3942	optimal	0.921948
iJR904.xml.gz	obj	G_b3945	optimal	0.921948
iJR904.xml.gz	obj	G_b3946	optimal	0.921948
iJR904.xml.gz	obj	G_b3951	optimal	0.921948
iJR904.xml.gz	obj	G_b3952	optimal	0.921948
iJR904.xml.gz	obj	G_b3956	optimal	0.919141
iJR904.xml.gz	obj	G_b3957	optimal	0.0
iJR904.xml.gz	obj	G_b3958	optimal	0.0
iJR904.xml.gz	obj	G_b3959	optimal	0.0
iJR904.xml.gz	obj	G_b3960	optimal	0.0
iJR904.xml.gz	obj	G_b3962	optimal	0.921948
iJR904.xml.gz	obj	G_b3966	optimal	0.921948
iJR904.xml.gz	obj	G_b3967	optimal	0.0
iJR904.xml.gz	obj	G_b3972	optimal	0.0
iJR904.xml.gz	obj	G_b3974	optimal	0.0
iJR904.xml.gz	obj	G_b3990	optimal	0.921948
iJR904.xml.gz	obj	G_b3991	optimal	0.921948
iJR904.xml.gz	obj	G_b3992	optimal	0.921948
iJR904.xml.gz	obj	G_b3993	optimal	0.921948
iJR904.xml.gz	obj	G_b3994	optimal	0.921948
iJR904.xml.gz	obj	G_b3997	optimal	0.921948
iJR904.xml.gz	obj	G_b4005	optimal	0.0
iJR904.xml.gz	obj	G_b4006	optimal	0.0
iJR904.xml.gz	obj	G_b4013	optimal	0.0
iJR904.xml.gz	obj	G_b4014	optimal	0.921948
iJR904.xml.gz	obj	G_b4015	optimal	0.921948
iJR904.xml.gz	obj	G_b4019	optimal	0.921948
iJR904.xml.gz	obj	G_b4024	optimal	0.921948
iJR904.xml.gz	obj	G_b4025	optimal	0.905983
iJR904.xml.gz	obj	G_b4031	optimal	0.921948
iJR904.xml.gz	obj	G_b4032	optimal	0.921948
iJR904.xml.gz	obj	G_b4033	optimal	0.921948
iJR904.xml.gz	obj	G_b4034	optimal	0.921948
iJR904.xml.gz	obj	G_b4035	optimal	0.921948
iJR904.xml.gz	obj	G_b4036	optimal	0.921948
iJR904.xml.gz	obj	G_b4039	optimal	0.921948
iJR904.xml.gz	obj	G_b4040	optimal	0.921948
iJR904.xml.gz	obj	G_b4041	optimal	0.0
iJR904.xml.gz	obj	G_b4042	optimal	0.0
iJR904.xml.gz	obj	G_b4053	optimal	0.921948
iJR904.xml.gz	obj	G_b4054	optimal	0.921948
iJR904.xml.gz	obj	G_b4069	optimal	0.921948
iJR904.xml.gz	obj	G_b4077	optimal	0.921948
iJR904.xml.gz	obj	G_b4079	optimal	0.921948
iJR904.xml.gz	obj	G_b4090	optimal	0.921948
iJR904.xml.gz	obj	G_b4111	optimal	0.921948
iJR904.xml.gz	obj	G_b4117	optimal	0.921948
iJR904.xml.gz	obj	G_b4119	optimal	0.921948
iJR904.xml.gz	obj	G_b4120	optimal	0.921948
iJR904.xml.gz	obj	G_b4122	optimal	0.921948
iJR904.xml.gz	obj	G_b4123	optimal	0.921948
iJR904.xml.gz	obj	G_b4131	optimal	0.921948
iJR904.xml.gz	obj	G_b4132	optimal	0.921948
iJR904.xml.gz	obj	G_b4138	optimal	0.921948
iJR904.xml.gz	obj	G_b4139	optimal	0.921948
iJR904.xml.gz	obj	G_b4151	optimal	0.921948
iJR904.xml.gz	obj	G_b4152	optimal	0.921948
iJR904.xml.gz	obj	G_b4153	optimal	0.921948
iJR904.xml.gz	obj	G_b4154	optimal	0.921948
iJR904.xml.gz	obj	G_b4160	optimal	0.0
iJR904.xml.gz	obj	G_b4177	optimal	0.0
iJR904.xml.gz	obj	G_b4196	optimal	0.921948
iJR904.xml.gz	obj	G_b4197	optimal	0.921948
iJR904.xml.gz	obj	G_b4198	optimal	0.921948
iJR904.xml.gz	obj	G_b4208	optimal	0.921948
iJR904.xml.gz	obj	G_b4226	optimal	0.0
iJR904.xml.gz	obj	G_b4227	optimal	0.921948
iJR904.xml.gz	obj	G_b4228	optimal	0.921948
iJR904.xml.gz	obj	G_b4229	optimal	0.921948
iJR904.xml.gz	obj	G_b4230	optimal	0.921948
iJR904.xml.gz	obj	G_b4231	optimal	0.921948
iJR904.xml.gz	obj	G_b4232	optimal	0.921948
iJR904.xml.gz	obj	G_b4238	optimal	0.921948
iJR904.xml.gz	obj	G_b4239	optimal	0.921948
iJR904.xml.gz	obj	G_b4240	optimal	0.921948
iJR904.xml.gz	obj	G_b4244	optimal	0.0
iJR904.xml.gz	obj	G_b4245	optimal	0.0
iJR904.xml.gz	obj	G_b4254	optimal	0.921948
iJR904.xml.gz	obj	G_b4265	optimal	0.921948
iJR904.xml.gz	obj	G_b4266	optimal	0.921948
iJR904.xml.gz	obj	G_b4267	optimal	0.921948
iJR904.xml.gz	obj	G_b4268	optimal	0.921948
iJR904.xml.gz	obj	G_b4301	optimal	0.921948
iJR904.xml.gz	obj	G_b4321	optimal	0.921948
iJR904.xml.gz	obj	G_b4322	optimal	0.921948
iJR904.xml.gz	obj	G_b4323	optimal	0.921948
iJR904.xml.gz	obj	G_b4381	optimal	0.920738
iJR904.xml.gz	obj	G_b4382	optimal	0.921948
iJR904.xml.gz	obj	G_b4383	optimal	0.920738
iJR904.xml.gz	obj	G_b4384	optimal	0.921948
iJR904.xml.gz	obj	G_b4388	optimal	0.0
iJR904.xml.gz	obj	G_b4395	optimal	0.921948
iJR904.xml.gz	obj	G_b4407	optimal	0.921948
